classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
ganjar [Negative (3.0)] mcguire harry pranowo sih, ganjar mcguire harry pranowo sih,['ganjar [Negative (3.0)] mcguire harry pranowo sih'],-3.0,Negative,ganjar mcguire harry pranowo sih
ojo mileh ganjar [Negative (3.0)] ngko lek enek [Negative (4.0)] aji [Negative (4.0)] celokne banser maneh [Negative (3.0)] bubarne bu mega, ojo mileh ganjar ngko lek enek aji celokne banser maneh bubarne bu mega,['ojo mileh ganjar [Negative (3.0)] ngko lek enek [Negative (4.0)] aji [Negative (4.0)] celokne banser maneh [Negative (3.0)] bubarne bu mega'],-3.0,Negative,ojo mileh ganjar ngko lek enek aji celokne banser maneh bubarne bu mega
all in pilih [Negative (2.0)] amin [Negative (4.0)], all in pilih amin,['all in pilih [Negative (2.0)] amin [Negative (4.0)]'],-4.0,Negative,all in pilih amin
sibuk [Negative (3.0)] gimana menang [Negative (5.0)] pilpres sibuk [Negative (3.0)] nilai [Positive (5.0)] dn jatuh [Negative (3.0)] lawan [Negative (5.0)], sibuk gimana menang pilpres sibuk nilai dn jatuh lawan,['sibuk [Negative (3.0)] gimana menang [Negative (5.0)] pilpres sibuk [Negative (3.0)] nilai [Positive (5.0)] dn jatuh [Negative (3.0)] lawan [Negative (5.0)]'],0.0,Neutral,sibuk gimana menang pilpres sibuk nilai dn jatuh lawan
rakyat nilai [Positive (5.0)] dn pilih [Negative (2.0)], rakyat nilai dn pilih,['rakyat nilai [Positive (5.0)] dn pilih [Negative (2.0)]'],5.0,Positive,rakyat nilai dn pilih
semarang ad tuh mana aj, semarang ad tuh mana aj,['semarang ad tuh mana aj'],0.0,Neutral,semarang ad tuh mana aj
jeblok [Negative (5.0)] gara [Negative (5.0)] gara [Negative (5.0)] harum [Positive (5.0)] mas, jeblok gara gara harum mas,['jeblok [Negative (5.0)] gara [Negative (5.0)] gara [Negative (5.0)] harum [Positive (5.0)] mas'],0.0,Neutral,jeblok gara gara harum mas
aj politik [Negative (1.0)] jiang, aj politik jiang,['aj politik [Negative (1.0)] jiang'],0.0,Neutral,aj politik jiang
blom praktek udah komentar, blom praktek udah komentar,['blom praktek udah komentar'],0.0,Neutral,blom praktek udah komentar
wakil bantu [Negative (4.0)] elu [Negative (2.0)] budak [Positive (4.0)] parta, wakil bantu elu budak parta,['wakil bantu [Negative (4.0)] elu [Negative (2.0)] budak [Positive (4.0)] parta'],4.0,Positive,wakil bantu elu budak parta
ndak [Negative (3.0)] salah [Negative (5.0)] pranowo menkopolhukamnya mahfud, ndak salah pranowo menkopolhukamnya mahfud,['ndak [Negative (3.0)] salah [Negative (5.0)] pranowo menkopolhukamnya mahfud'],-5.0,Negative,ndak salah pranowo menkopolhukamnya mahfud
soyo ketok gobloke koe siip pokoke, soyo ketok gobloke koe siip pokoke,['soyo ketok gobloke koe siip pokoke'],0.0,Neutral,soyo ketok gobloke koe siip pokoke
bikin ilfil aja [Positive (1.0)], bikin ilfil aja,['bikin ilfil aja [Positive (1.0)]'],0.0,Neutral,bikin ilfil aja
ngomong ganjar [Negative (3.0)] blunder, ngomong ganjar blunder,['ngomong ganjar [Negative (3.0)] blunder'],-3.0,Negative,ngomong ganjar blunder
alamat ambyar, alamat ambyar,['alamat ambyar'],0.0,Neutral,alamat ambyar
laahh partai kuasa [Positive (3.0)] wakil sbg menteri otomatis [Positive (3.0)] pilih [Negative (2.0)] jeblok [Negative (6.0)], laahh partai kuasa wakil sbg menteri otomatis pilih jeblok,['laahh partai kuasa [Positive (3.0)] wakil sbg menteri otomatis [Positive (3.0)] pilih [Negative (2.0)] jeblok [Negative (6.0)]'],-5.0,Negative,laahh partai kuasa wakil sbg menteri otomatis pilih jeblok
kasi [Negative (3.0)] capres no urut, kasi capres no urut,['kasi [Negative (3.0)] capres no urut'],-3.0,Negative,kasi capres no urut
nyadar mahfud dijeblokin, nyadar mahfud dijeblokin,['nyadar mahfud dijeblokin'],0.0,Neutral,nyadar mahfud dijeblokin
liat [Negative (1.0)] sikap [Positive (2.0)] kasih [Negative (1.0)] jabat [Negative (4.0)] calon udah gitu jokowi hadeww, liat sikap kasih jabat calon udah gitu jokowi hadeww,['liat [Negative (1.0)] sikap [Positive (2.0)] kasih [Negative (1.0)] jabat [Negative (4.0)] calon udah gitu jokowi hadeww'],-4.0,Negative,liat sikap kasih jabat calon udah gitu jokowi hadeww
menteri pdi yosana loli tuh, menteri pdi yosana loli tuh,['menteri pdi yosana loli tuh'],0.0,Neutral,menteri pdi yosana loli tuh
capresnya gagal [Negative (4.0)] tangan [Positive (1.0)] miskin [Negative (5.0)] jateng aku [Negative (1.0)] cawapres nya gagal [Negative (4.0)] tegak hukum [Negative (3.0)] ham capresnya iya sih rakyat milih [Negative (2.0)] capres cawapres tolong [Negative (2.0)] temen masyarakat kasih [Negative (1.0)] tau [Negative (5.0)] ya [Positive (4.0)], capresnya gagal tangan miskin jateng aku cawapres nya gagal tegak hukum ham capresnya iya sih rakyat milih capres cawapres tolong temen masyarakat kasih tau ya,['capresnya gagal [Negative (4.0)] tangan [Positive (1.0)] miskin [Negative (5.0)] jateng aku [Negative (1.0)] cawapres nya gagal [Negative (4.0)] tegak hukum [Negative (3.0)] ham capresnya iya sih rakyat milih [Negative (2.0)] capres cawapres tolong [Negative (2.0)] temen masyarakat kasih [Negative (1.0)] tau [Negative (5.0)] ya [Positive (4.0)]'],-5.0,Negative,capresnya gagal tangan miskin jateng aku cawapres nya gagal tegak hukum ham capresnya iya sih rakyat milih capres cawapres tolong temen masyarakat kasih tau ya
lha pendekar [Positive (3.0)] pimpin hukum [Negative (3.0)] skg cawapres nya, lha pendekar pimpin hukum skg cawapres nya,['lha pendekar [Positive (3.0)] pimpin hukum [Negative (3.0)] skg cawapres nya'],0.0,Neutral,lha pendekar pimpin hukum skg cawapres nya
kadang [Positive (3.0)] suka [Negative (1.0)] paham menkopolhukamnya cawapresnya, kadang suka paham menkopolhukamnya cawapresnya,['kadang [Positive (3.0)] suka [Negative (1.0)] paham menkopolhukamnya cawapresnya'],3.0,Positive,kadang suka paham menkopolhukamnya cawapresnya
coba [Negative (1.0)] sampean [Negative (5.0)] minum [Negative (4.0)] obat [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] menkopolhukam nya, coba sampean minum obat biar tau menkopolhukam nya,['coba [Negative (1.0)] sampean [Negative (5.0)] minum [Negative (4.0)] obat [Negative (4.0)] biar [Negative (4.0)] tau [Negative (5.0)] menkopolhukam nya'],-5.0,Negative,coba sampean minum obat biar tau menkopolhukam nya
titip absen [Negative (3.0)] titip absen [Negative (3.0)] tai [Negative (6.0)], titip absen titip absen tai,['titip absen [Negative (3.0)] titip absen [Negative (3.0)] tai [Negative (6.0)]'],-5.0,Negative,titip absen titip absen tai
orang medan bilang sok tau [Positive (4.0)] kau gancar, orang medan bilang sok tau kau gancar,['orang medan bilang sok tau [Positive (4.0)] kau gancar'],4.0,Positive,orang medan bilang sok tau kau gancar
